Unnamed: 0,club,position,id,gender,trained_10_week,trained_im,has_trainer,cadence,age,bmi,n_marathons_run,bib_colour,VO2_max,heart_rate,shoe_size,time_seconds
9612,Run every day,10847,9585,0,1.167874583105145,1.828260713683423,1,169,41.0,22.4,6,2,21.41,87.03,13,6591
9865,Run every day,10848,9838,0,1.390188137194909,2.359970071646045,0,161,37.0,24.44,3,2,29.38,82.65,12,6592
9080,Mo running,10849,9056,1,1.077388314324664,1.803498773356435,0,166,35.0,21.68,4,2,20.7,90.45,7,6592
9116,Runway RAF running club,10850,9092,1,0.2769304395016268,1.864060233970446,0,166,51.0,20.93,7,2,31.51,94.07,4,6592
10516,No,10851,10486,1,1.503455588358678,1.965922832839935,0,159,31.0,20.12,4,2,33.88,95.58,4,6592
6268,Road Runners,10852,6249,1,0.8513123636382687,1.189476310207216,0,163,41.0,20.13,3,2,44.612217,86.17,4,6593
7893,No,10853,7871,0,3.675407748095788,3.675407748095788,0,160,28.0,18.84,3,2,32.61,98.07,8,6593
9089,Gump's training,10854,9065,1,3.017735994862313,0.0,0,151,41.0,21.21,3,2,34.4,88.04,3,6593
14297,No,10855,14255,1,0.0,1.589958069603765,0,165,37.0,23.1,6,2,23.9,89.11,6,6594
14317,No,10856,14275,0,3.480242306465495,3.480242306465495,0,158,31.0,22.48,4,2,23.24,90.9,10,6594
3655,No,10857,3643,0,0.0,0.1910411214335537,0,164,34.0,22.3,5,2,11.65,88.15,9,6594
4540,No,10858,4523,1,0.8682775183347813,0.8682775183347813,0,164,44.0,20.24,6,2,28.87,89.12,4,6594
1575,No,10859,1573,1,0.3768970754052963,1.217142575595496,0,165,44.0,21.13,1,2,29.99,91.08,3,6595
12469,No,10860,12432,1,1.798484283284396,1.798484283284396,0,164,26.0,19.8,4,2,37.62,81.272823,6,6595
6290,No,10861,6271,0,0.0,0.03428178237253854,0,167,49.0,18.37,4,2,24.37,87.58,11,6596
7887,No,10862,7865,1,1.6464724075305,2.074156848677305,0,162,27.0,21.51,4,2,37.12,90.51,5,6596
9611,No,10863,9584,1,1.447217508051542,1.447217508051542,0,169,38.0,21.86,3,2,29.14,86.09,4,6596
3656,No,10864,3644,1,0.6406812941924207,1.445365028790886,0,163,42.0,22.07,5,2,36.0,92.93,4,6596
7882,No,10865,7860,0,0.0,1.052368793306859,0,169,31.0,22.08,2,2,35.17,89.25,11,6596
6298,No,10866,6279,0,0.0,1.825083263441635,0,167,35.0,21.65,4,2,19.09,92.56,8,6597
5202,No,10867,5184,1,1.047058515649113,1.851898022698121,0,163,38.0,21.04,2,2,37.24,87.58,6,6597
5171,Run every day,10868,5153,0,1.369105903241345,3.679810153947349,1,167,28.0,19.98,1,2,32.24,81.272823,10,6598
9099,No,10869,9075,1,1.013715759361079,1.108156634602529,0,163,29.0,18.78,4,2,26.25,88.1,4,6598
9607,No,10870,9580,1,0.0,0.0,0,160,21.0,21.69,1,2,19.13,92.4,3,6599
2859,No,10871,2849,0,0.0,2.170193845405743,0,158,45.0,24.11,3,2,28.51,88.73,10,6599
12457,No,10872,12420,1,1.236829975647631,1.236829975647631,0,154,38.0,23.18,0,2,32.59,84.28,3,6600
7353,No,10873,7331,1,0.1096029354198225,1.890304661727997,0,159,42.0,20.55,5,2,27.63,88.0,4,6600
14322,No,10874,14280,1,0.1855408909947904,2.026449364194977,0,166,45.0,22.47,4,2,32.44,90.93,4,6600
4089,No,10875,4076,1,0.370871050385326,1.637528223021707,0,162,33.0,23.54,3,2,23.58,93.15,6,6600
12463,No,10876,12426,1,1.191103478529616,2.912414179430127,0,159,53.0,23.01,1,2,23.35,90.88,6,6600
1585,No,10877,1583,1,0.2496840670314118,2.385160655503539,0,160,34.0,20.38,2,2,31.63,93.59,5,6601
3653,No,10878,3641,1,2.31596229326459,2.31596229326459,0,164,40.0,19.59,3,2,26.2,88.34,3,6601
9617,No,10879,9590,1,0.0,1.071156824365428,0,165,38.0,20.02,6,2,22.6,94.58,6,6601
3651,No,10880,3639,0,1.253599916369977,2.027354537107906,0,174,39.0,19.54,4,2,28.65,90.17,11,6601
1583,Best foot forward,10881,1581,0,1.839405024070693,1.839405024070693,0,166,40.0,20.89,6,2,31.47,88.63,12,6601
9083,No,10882,9059,1,1.524287355382523,1.524287355382523,0,157,29.0,21.21,1,2,18.2,83.36,3,6601
14304,No,10883,14262,0,0.09751836655722812,4.125740441890023,0,161,42.0,20.43,2,2,19.17,94.14,12,6601
11240,Forest's running club,10884,11207,1,2.767331050075789,2.767331050075789,0,160,30.0,17.69,0,2,19.24,88.66,7,6602
13185,Best foot forward,10885,13144,0,2.498751593652462,0.0,0,168,45.0,20.2,5,2,32.41,91.23,12,6602
6273,No,10886,6254,1,0.6719587267540555,0.6719587267540555,0,174,30.0,22.35,1,2,25.77,81.272823,3,6602
6281,No,10887,6262,1,2.735045705484211,2.735045705484211,0,164,41.0,19.08,6,2,33.17,92.31,4,6602
11237,No,10888,11204,0,1.38159200441596,1.38159200441596,0,172,35.0,19.73,2,2,28.49,91.61,7,6603
10495,No,10889,10465,1,0.4974639264994938,0.8849241186861379,0,169,28.0,23.41,1,2,45.35,93.31,4,6603
9619,No,10890,9592,0,0.0,3.271510024887532,0,165,35.0,19.57,7,2,25.69,90.07,13,6603
2852,No,10891,2842,1,0.5667442266520287,1.198603278384805,0,170,42.0,21.91,3,2,33.94,88.54,4,6604
14292,No,10892,14250,0,2.518632132557107,2.518632132557107,0,161,32.0,21.68,1,2,33.5,92.97,13,6604
12481,No,10893,12444,0,1.658938811677815,1.658938811677815,0,169,23.0,21.27,2,2,32.76,92.46,9,6604
14329,No,10894,14287,1,1.015891422519311,2.835623638242052,0,163,40.0,19.21,6,2,41.77,98.54,3,6604
1584,No,10895,1582,1,0.2201328987668523,0.2201328987668523,0,164,41.0,20.43,7,2,22.21,87.39,4,6605
9112,No,10896,9088,0,2.509170796568071,2.996971000402442,0,159,40.0,22.78,3,2,44.612217,88.63,7,6605
13195,No,10897,13154,1,0.0,3.278853332081389,0,163,38.0,22.04,7,2,35.43,93.35,6,6605
6271,No,10898,6252,1,1.826769153558384,1.826769153558384,0,165,30.0,21.27,0,2,38.02,88.75,5,6605
4538,No,10899,4521,0,1.11592312591113,2.036947109242288,0,162,39.0,19.72,6,2,24.61,90.35,11,6605
14327,Best foot forward,10900,14285,1,3.656722259141971,3.656722259141971,0,159,33.0,18.73,6,2,15.62,85.55,4,6605
9094,Run every day,10901,9070,0,0.0,1.640916527483251,0,158,38.0,21.96,4,2,22.56,91.86,13,6605
1603,No,10902,1601,0,0.0,1.361924445139586,0,156,34.0,20.56,3,2,29.74,86.57,8,6605
3654,No,10903,3642,1,0.5173510495061733,0.5173510495061733,0,157,34.0,20.75,3,2,30.55,91.39,4,6605
10492,No,10904,10462,0,2.537084462071129,2.537084462071129,0,156,43.0,20.15,1,2,18.8,86.17,11,6606
6314,No,10905,6295,1,2.217382264632525,2.217382264632525,0,161,48.0,21.05,6,2,30.93,87.89,3,6606
9095,No,10906,9071,1,2.249436120030909,2.249436120030909,0,163,42.0,21.4,4,2,44.612217,81.272823,5,6606
4079,Gump's training,10907,4066,1,2.587774338336147,2.587774338336147,0,156,37.0,20.79,5,2,29.3,89.79,7,6606
6280,No,10908,6261,1,2.096874245677119,2.096874245677119,0,167,33.0,21.22,1,2,34.21,87.6,7,6607
10506,No,10909,10476,1,1.288278153212627,1.288278153212627,0,167,37.0,21.06,3,2,29.96,89.65,6,6607
1607,No,10910,1605,1,2.158258448701745,2.158258448701745,0,161,42.0,21.07,4,2,12.41,87.73,6,6607
3657,No,10911,3645,1,0.0,0.7810308567684828,0,164,34.0,19.61,1,2,22.16,88.64,6,6607
4530,No,10912,4513,1,2.632343898070542,2.632343898070542,0,162,35.0,18.95,3,2,20.08,90.81,5,6607
10508,No,10913,10478,1,1.984463345533735,1.984463345533735,0,160,39.0,23.35,3,2,29.01,92.04,7,6607
4086,No,10914,4073,0,2.12824580036735,2.12824580036735,0,155,31.0,22.07,2,2,32.04,93.71,11,6607
6986,Flash boys,10915,6964,1,0.4489426494381407,2.467523747260998,0,165,21.0,20.89,6,2,21.43,91.54,5,6607
331,Best foot forward,10916,331,1,1.866689908547338,3.196209098642425,0,160,47.0,19.04,4,2,19.13,91.35,7,6608
3664,No,10917,3652,0,0.9474880673951438,1.974775102582179,0,168,30.0,22.38,0,2,19.65,87.77,12,6608
9070,Flash boys,10918,9046,0,0.0,1.867300113369745,0,153,47.0,19.13,3,2,51.35,92.82,8,6608
9071,No,10919,9047,0,4.942985383516541,4.942985383516541,0,159,48.0,22.8,7,2,36.34,91.88,11,6608
2841,No,10920,2831,0,2.990431643554349,2.990431643554349,0,162,29.0,20.6,5,2,42.6,93.46,13,6609
329,No,10921,329,1,0.0411934149914126,0.0411934149914126,0,158,40.0,23.8,5,2,24.13,84.47,7,6609
6654,The Bolts,10922,6632,1,0.7740310007221045,1.272295541805951,0,162,26.0,23.12,6,2,19.65,89.93,4,6609
330,The Bolts,10923,330,1,0.0,0.11370554065475,1,160,18.0,19.41,2,2,40.31,86.49,6,6611
5200,No,10924,5182,1,0.0,0.0,0,167,31.0,21.48,5,2,33.86,90.73,5,6611
12477,Forest's running club,10925,12440,1,0.0,0.8559096284476135,0,163,29.0,22.79,3,2,10.53,81.272823,5,6611
11243,No,10926,11210,1,3.890807397546172,3.890807397546172,0,150,42.0,19.52,5,2,32.87,87.1,6,6611
6289,Best foot forward,10927,6270,1,1.974639105066994,3.459667606347203,0,147,27.0,20.37,4,2,40.49,94.3,5,6611
4091,No,10928,4078,1,0.3130668862714756,4.056912419286572,0,158,45.0,22.46,0,2,38.32,92.82,5,6611
9862,No,10929,9835,1,0.1867327467298723,1.037022417250928,0,164,25.0,21.05,2,2,26.77,92.28,3,6612
328,Best foot forward,10930,328,1,1.869120536252466,4.567270100419518,1,168,35.0,22.52,2,2,36.5,90.78,4,6612
4531,The Bolts,10931,4514,1,2.938852335332909,2.938852335332909,0,166,50.0,22.495630402171585,4,2,37.4,85.94,7,6612
14298,No,10932,14256,0,1.48146493476026,1.48146493476026,0,168,38.0,22.04,4,2,39.19,87.75,11,6612
6982,No,10933,6960,1,0.0,0.8982152940860618,0,168,23.0,20.83,6,2,17.3,88.62,7,6612
10496,No,10934,10466,0,0.8807746993497955,1.861397447093974,0,161,30.0,22.495630402171585,5,2,32.26,96.76,10,6613
10498,Road Runners,10935,10468,0,2.771112960213295,2.771112960213295,0,158,39.0,24.16,4,2,36.52,89.4,13,6614
12478,No,10936,12441,0,3.862004906656075,3.862004906656075,0,168,66.0,21.47,6,2,24.14,88.17,13,6614
1582,No,10937,1580,1,2.67975209414786,2.67975209414786,0,172,30.0,22.24,5,2,24.52,90.59,6,6615
2845,No,10938,2835,0,1.187538006829066,3.660450790586935,0,160,50.0,22.495630402171585,4,2,31.8,81.272823,8,6615
1589,The Bolts,10939,1587,1,0.1386194391922431,0.7504102381843009,0,163,36.0,22.58,1,2,29.43,90.56,6,6615
6250,No,10940,6231,0,0.9928486856794119,0.9928486856794119,0,158,33.0,23.25,2,2,11.44,85.26,11,6615
2849,No,10941,2839,0,1.886296374827567,3.763298396844395,0,169,34.0,20.15,2,2,26.25,90.71,8,6615
13192,No,10942,13151,0,1.70700209834831,1.929728969522696,0,160,39.0,22.495630402171585,3,2,12.04,92.86,7,6615
6293,No,10943,6274,1,0.0,4.283706780389226,0,162,34.0,17.59,4,2,31.71,86.62,7,6615
12451,No,10944,12414,0,5.783549193893933,5.783549193893933,0,168,43.0,22.66,4,2,29.51,89.57,13,6616
4085,No,10945,4072,1,0.0,1.214019460316344,0,166,39.0,20.52,2,2,15.03,88.36,4,6616
12456,No,10946,12419,0,1.826850306414809,2.342219265980871,0,165,27.0,19.07,3,2,23.0,83.03,8,6616
9613,No,10947,9586,0,2.581843904091818,2.581843904091818,0,164,33.0,20.24,4,2,34.85,88.91,11,6616
2847,No,10948,2837,1,0.0,2.376871137679102,0,164,43.0,19.68,3,2,10.74,87.04,5,6616
9085,No,10949,9061,0,3.179891068558653,3.179891068558653,0,164,35.0,20.85,2,2,41.28,94.24,11,6616
5201,Best foot forward,10950,5183,1,1.926283612638895,2.67216158994728,0,160,20.0,19.69,5,2,37.07,94.7,4,6616
12473,No,10951,12436,1,2.161220662124502,2.389141603515937,0,161,39.0,19.31,5,2,35.56,96.75,7,6617
7895,No,10952,7873,1,3.40984251394201,3.40984251394201,0,166,36.0,19.26,3,2,25.48,85.79,4,6617
2853,No,10953,2843,1,0.0,3.548177518612746,0,165,39.0,21.98,3,2,25.9,89.45,6,6617
3665,No,10954,3653,0,0.0,0.3022961747663667,0,171,44.0,20.99,7,2,42.37,91.31,11,6619
7892,No,10955,7870,1,3.583427941666147,3.583427941666147,0,167,35.0,22.37,5,2,23.8,93.88,5,6619
11246,No,10956,11213,0,2.168454676744255,2.168454676744255,0,165,45.0,20.64,4,2,43.21,97.96,10,6619
9087,Gump's training,10957,9063,1,1.967758107489737,1.967758107489737,0,167,37.0,21.02,3,2,34.73,86.28,4,6619
2863,No,10958,2853,0,0.0,0.0,0,161,24.0,21.74,4,2,19.66,92.3,12,6620
10507,No,10959,10477,0,2.121979832162392,2.121979832162392,0,165,35.0,21.61,3,2,37.76,83.77,7,6620
1619,No,10960,1617,0,0.09268193734491037,1.069685236071654,0,173,25.0,22.38,3,2,15.89,85.91,10,6620
3670,No,10961,3658,1,0.0,1.184751560687391,0,154,37.0,22.1,2,2,39.32,92.19,7,6621
10504,No,10962,10474,1,2.001904207508343,2.001904207508343,0,158,38.0,19.81,8,2,31.31,85.18,5,6622
3660,No,10963,3648,1,1.549270990033929,1.549270990033929,0,169,36.0,19.55,1,2,28.75,89.54,4,6622
14324,No,10964,14282,0,1.781927190286753,1.781927190286753,0,161,29.0,19.84,0,2,22.33,93.75,8,6622
12495,No,10965,12458,1,0.2578474606046421,1.040150512498947,0,159,26.0,18.83,0,2,33.86,92.56,5,6623
1596,No,10966,1594,1,2.475024454887014,2.807012511228413,0,158,45.0,19.23,4,2,29.09,88.33,3,6623
14310,No,10967,14268,1,0.5588052802966497,1.460007575387458,0,165,59.0,20.37,6,2,34.53,90.8,6,6623
6285,No,10968,6266,1,1.482505837976161,1.482505837976161,0,168,24.0,22.77,3,2,31.65,93.02,6,6624
333,No,10969,333,1,4.191873772034373,4.191873772034373,0,153,36.0,22.13,0,2,24.64,91.9,4,6624
1601,No,10970,1599,0,0.7142821822656947,0.7142821822656947,0,167,36.0,19.53,0,2,16.23,93.91,12,6624
3663,The Bolts,10971,3651,1,0.05022034037030521,0.8135286970802924,0,159,22.0,21.43,7,2,44.612217,88.48,3,6624
13432,No,10972,13390,0,0.9211667583868218,1.567938629151092,0,166,44.0,23.93,3,2,37.34,92.36,13,6624
6278,The Bolts,10973,6259,0,0.0,2.635911539309425,0,163,28.0,21.08,3,2,20.57,93.52,7,6625
6304,No,10974,6285,0,0.2968355791524304,2.236794898503979,0,160,38.0,22.51,3,2,24.57,91.15,10,6625
6295,No,10975,6276,1,1.326534692365447,3.29300434390572,0,162,52.0,21.42,1,2,22.78,85.95,6,6625
13188,No,10976,13147,1,0.0,1.224012200057749,0,161,37.0,20.13,2,2,26.9,92.54,7,6625
326,No,10977,326,1,2.905186538157673,2.905186538157673,0,165,40.0,21.21,4,2,29.78,93.01,6,6625
12493,The Bolts,10978,12456,0,0.7584334251457878,1.455481478175248,0,157,40.0,16.51,4,2,23.24,87.48,8,6625
9098,No,10979,9074,1,0.0,1.41622167016993,0,164,33.0,18.98,4,2,29.13,93.54,5,6625
13191,No,10980,13150,0,0.0,1.095805603336973,0,166,48.0,23.55,7,2,26.28,90.26,9,6626
2855,No,10981,2845,0,2.816970194049206,2.816970194049206,0,165,39.0,20.92,0,2,17.9,97.83,8,6626
6284,Road Runners,10982,6265,1,0.0,0.0,0,165,38.0,21.6,4,2,17.39,83.74,7,6626
1615,No,10983,1613,1,2.796090757922173,2.796090757922173,0,162,32.0,20.8,5,2,34.98,94.03,4,6627
14325,No,10984,14283,0,1.103795012224585,1.103795012224585,0,162,27.0,22.83,2,2,20.47,86.84,8,6627
9069,No,10985,9045,1,0.0,0.0,0,158,37.0,19.7,4,2,22.1,91.78,3,6627
9090,No,10986,9066,1,0.0,1.587638038684732,0,164,33.0,21.32,1,2,26.11,93.32,3,6627
14312,No,10987,14270,0,2.264856176454066,2.264856176454066,0,162,47.0,21.04,5,2,32.32,90.95,13,6628
2840,No,10988,2830,1,0.3602360307224778,2.143781853487546,0,162,31.0,22.29,4,2,25.06,90.82,3,6628
11248,No,10989,11215,0,1.441941475472008,1.441941475472008,0,171,32.0,21.7,5,2,19.57,90.49,12,6628
3672,No,10990,3660,1,0.0,1.718290353747443,0,160,34.0,19.77,4,2,30.47,90.32,7,6629
1605,No,10991,1603,0,0.243491284295116,0.3232370034206494,0,160,25.0,22.38,3,2,26.09,83.51,9,6629
9108,No,10992,9084,1,2.427449462310193,3.498919937152273,0,164,32.0,18.53,2,2,22.45,95.76,7,6629
332,No,10993,332,0,0.7263244171052206,3.116411121614406,0,158,43.0,19.32,6,2,44.612217,86.95,8,6629
7355,No,10994,7333,1,3.155099891924286,3.713451850821613,0,165,39.0,24.1,0,2,14.81,97.14,6,6630
6322,No,10995,6303,1,0.3559859606405096,2.594359049709491,0,169,25.0,19.52,2,2,31.26,81.272823,5,6630
1617,No,10996,1615,0,0.4164330740706702,0.0,0,165,45.0,22.39,4,2,25.37,92.67,10,6631
12465,No,10997,12428,0,1.136148475865386,1.76853384491881,0,164,41.0,23.47,3,2,37.16,92.07,9,6631
7371,No,10998,7349,1,1.289271450817874,2.138440619763168,0,162,38.0,19.93,2,2,23.83,87.84,4,6631
1597,No,10999,1595,1,2.998067046854963,2.998067046854963,0,166,38.0,22.38,5,2,40.86,88.31,4,6631
14308,No,11000,14266,1,3.673741609563643,3.673741609563643,0,153,30.0,19.48,7,2,31.69,92.93,5,6631
1579,No,11001,1577,0,1.029115881280234,1.615991966518525,0,150,46.0,23.53,4,2,20.86,100.65,13,6631
12462,No,11002,12425,1,0.9275191855401271,1.582139441974553,0,167,42.0,20.46,7,2,23.17,91.4,3,6631
5195,No,11003,5177,1,0.7213329468557471,0.7213329468557471,0,163,18.0,23.68,3,2,44.58,92.28,5,6632
4532,No,11004,4515,1,1.576510240756091,1.576510240756091,0,161,26.0,20.28,5,2,29.35,92.8,6,6632
12503,No,11005,12466,1,1.577418807501997,1.970482634408821,0,157,34.0,22.41,4,2,28.48,88.31,5,6633
7364,No,11006,7342,1,1.404821504790954,1.404821504790954,0,168,34.0,18.87,4,2,17.66,81.272823,6,6634
3671,No,11007,3659,1,0.0,1.513126237702865,0,169,43.0,18.51,3,2,18.09,90.07,7,6635
10499,Flash boys,11008,10469,1,0.6628499308789328,1.298115695154685,0,158,36.0,20.52,4,2,27.42,88.44,4,6635
14320,The Bolts,11009,14278,1,3.564740037388778,0.0,0,159,31.0,21.19,1,2,29.7,92.37,5,6635
2866,No,11010,2856,1,2.435461567782648,2.435461567782648,0,162,30.0,21.81,3,2,29.36,88.48,7,6636
5203,No,11011,5185,1,1.690972310941991,2.797961889354635,0,160,30.0,21.58,5,2,32.3,93.44,3,6636
9109,No,11012,9085,0,1.979722982502468,1.979722982502468,0,163,37.0,20.76,5,2,37.91,89.9,9,6636
6981,No,11013,6959,1,0.04987231055458574,0.0,0,162,26.0,23.44,4,2,16.96,90.13,3,6637
6655,No,11014,6633,1,1.209801501988438,1.30315803736863,0,169,38.0,21.2,3,2,29.64,91.6,3,6637
6296,Mo running,11015,6277,1,6.081443313406343,6.081443313406343,0,167,32.0,18.94,4,2,26.89,88.03,7,6637
13193,No,11016,13152,0,1.000503468627188,2.373718353691834,0,155,33.0,20.77,5,2,37.08,85.95,11,6637
13196,No,11017,13155,1,2.313441868961652,2.313441868961652,0,158,24.0,22.97,5,2,40.29,83.97,5,6637
4535,No,11018,4518,1,2.244175353423477,2.244175353423477,0,165,39.0,19.57,8,2,14.67,82.45,5,6638
3659,No,11019,3647,1,1.609746301510494,1.609746301510494,0,163,40.0,22.81,4,2,25.16,90.97,6,6638
9118,No,11020,9094,0,0.0,3.395108616321968,0,170,34.0,20.07,4,2,32.22,98.47,12,6638
9115,No,11021,9091,0,3.866309894339065,3.866309894339065,0,167,30.0,21.55,2,2,16.9,93.51,7,6639
2870,No,11022,2860,1,1.999735846422907,1.999735846422907,0,157,39.0,19.25,3,2,22.14,97.05,6,6639
5197,No,11023,5179,1,0.0,2.810141954873947,0,156,34.0,21.5,2,2,33.03,88.7,6,6640
2858,No,11024,2848,0,4.524048861533783,4.524048861533783,0,156,36.0,22.495630402171585,2,2,27.93,89.82,11,6640
7898,No,11025,7876,1,1.288652985786906,1.288652985786906,0,160,24.0,22.7,2,2,34.92,92.57,3,6641
1595,No,11026,1593,1,0.0,0.07609234568869061,0,163,40.0,22.32,1,2,30.13,90.59,6,6641
10501,No,11027,10471,1,0.6316051457082257,0.8636005116339143,0,154,31.0,20.24,4,2,15.82,91.43,4,6641
4543,No,11028,4526,0,1.183310704890946,1.183310704890946,0,164,57.0,21.49,5,2,24.59,87.04,9,6641
12496,No,11029,12459,0,4.272049216491317,4.272049216491317,0,162,45.0,20.83,4,2,31.85,88.67,12,6642
11241,No,11030,11208,1,0.3969653720726494,2.454349211977193,0,165,39.0,23.78,6,2,34.03,84.47,5,6642
2860,No,11031,2850,1,2.59551803971081,2.59551803971081,0,168,40.0,21.36,6,2,17.16,92.14,5,6642
13199,No,11032,13158,0,0.2339915852094154,1.212876166825103,0,159,37.0,20.94,5,2,30.19,87.36,8,6643
6316,No,11033,6297,1,1.797722906121699,2.631797733962562,0,156,28.0,19.97,2,2,30.57,88.8,3,6643
7360,No,11034,7338,1,0.0,2.419129151233711,0,161,32.0,20.31,3,2,29.23,89.96,5,6643
7902,No,11035,7880,1,1.667039307284343,1.667039307284343,0,169,31.0,19.97,2,2,13.92,87.78,3,6644
5206,No,11036,5188,1,2.893696619402425,3.201630485125605,0,164,32.0,22.5,4,2,44.612217,91.66,7,6644
12482,Best foot forward,11037,12445,1,0.0,0.8913553548335429,0,168,41.0,22.76,1,2,23.43,86.34,7,6645
7889,No,11038,7867,1,1.87389529817074,1.87389529817074,0,165,32.0,18.99,3,2,40.45,89.41,5,6645
5212,No,11039,5194,0,2.000665497946712,2.000665497946712,0,151,31.0,21.5,2,2,23.3,85.39,7,6645
4542,Flash boys,11040,4525,1,0.1348684816190169,1.838855767149405,0,153,25.0,22.58,2,2,22.41,89.24,6,6646
12467,No,11041,12430,1,4.560773451738121,4.560773451738121,0,163,35.0,20.89,3,2,22.2,89.82,3,6646
12486,No,11042,12449,1,0.0,1.452148854837414,0,166,31.0,22.23,5,2,26.27,90.16,4,6646
12499,No,11043,12462,0,4.379745104733038,4.379745104733038,0,163,41.0,20.65,3,2,24.05,87.81,9,6646
1613,No,11044,1611,1,2.261645590932943,2.261645590932943,0,166,49.0,22.13,2,2,52.8,91.62,6,6646
5205,No,11045,5187,1,4.087354716263766,4.087354716263766,0,158,40.0,24.74,3,2,12.54,90.11,5,6647
3675,No,11046,3663,0,0.0,1.423887707122155,0,158,40.0,19.42,3,2,16.02,95.73,8,6647
11223,No,11047,11190,0,2.046262841499302,2.046262841499302,0,163,26.0,18.22,5,2,44.612217,88.49,11,6648
4541,No,11048,4524,1,0.0,0.5773342754114699,0,167,29.0,20.27,2,2,21.26,91.21,6,6648
6321,No,11049,6302,1,0.0,0.0,0,167,38.0,24.17,5,2,35.31,91.32,6,6648
10503,No,11050,10473,0,2.657029171776236,2.657029171776236,0,157,44.0,22.72,2,2,35.0,92.22,13,6649
2869,Run every day,11051,2859,1,0.0,1.823111545688419,0,155,35.0,22.14,5,2,12.71832328554809,94.77,3,6649
1618,No,11052,1616,1,0.0,0.3351244138581958,0,164,53.0,18.59,1,2,27.47,86.19,3,6649
7372,No,11053,7350,0,0.9252335358125823,2.656597584189436,0,158,41.0,19.8,2,2,40.79,92.91,13,6649
4544,No,11054,4527,0,1.276716370406256,1.590294562677749,0,158,35.0,23.02,1,2,20.54,91.03,10,6650
6308,Mo running,11055,6289,1,5.663765721428535,5.663765721428535,0,155,40.0,20.8,1,2,12.71832328554809,88.23,4,6651
6309,Flash boys,11056,6290,1,0.0,1.494776867398109,0,155,29.0,22.57,3,2,28.82,96.58,6,6651
12501,No,11057,12464,1,0.3810500921221722,2.246552288239521,0,164,18.0,20.52,2,2,36.37,88.08,5,6651
4547,No,11058,4530,0,0.6656324321074711,0.7015326484031317,0,155,18.0,21.56,3,2,21.25,91.37,7,6651
6291,No,11059,6272,1,0.0,0.2673781455497811,0,165,33.0,18.97,2,2,27.53,85.65,6,6652
1604,No,11060,1602,0,1.220367699236229,1.220367699236229,0,168,26.0,22.96,7,2,25.69,90.07,8,6652
2848,The Bolts,11061,2838,0,2.768836607489156,0.0,0,152,35.0,20.72,2,2,48.41,88.13,12,6653
12475,The Bolts,11062,12438,1,2.687432848527568,2.687432848527568,0,164,33.0,22.78,1,2,28.04,92.46,3,6653
2856,No,11063,2846,0,1.787750037644398,1.787750037644398,0,162,36.0,22.3,4,2,23.88,88.52,11,6653
12511,No,11064,12474,1,0.3422898206355223,0.3422898206355223,0,169,34.0,21.7,1,2,25.55,89.41,7,6653
11245,No,11065,11212,1,1.256877792025776,2.985177163703276,0,163,30.0,20.54,0,2,25.89,97.96,6,6654
2851,No,11066,2841,0,0.008421295383868932,1.945550009304172,0,161,25.0,23.23,2,2,33.59,93.5,11,6654
12492,No,11067,12455,0,0.5999463856913294,1.466154600549993,0,166,27.0,18.8,2,2,44.04,91.5,12,6655
1590,No,11068,1588,0,1.253339540259367,2.494201110819774,0,162,29.0,20.64,2,2,28.48,94.6,10,6655
11255,No,11069,11222,1,2.52908243931302,2.52908243931302,0,165,24.0,21.17,4,2,18.95,93.58,6,6655
1610,No,11070,1608,1,1.883551139698341,2.072921669708324,0,167,34.0,20.8,1,2,16.91,95.5,7,6655
12470,No,11071,12433,1,0.4674833015251436,1.062782877298109,0,161,32.0,22.88,2,2,24.59,84.25,5,6655
335,No,11072,335,0,2.323606058003394,2.458361313930737,0,156,42.0,20.85,2,2,10.58,81.272823,9,6656
12497,No,11073,12460,1,0.0,1.479026909243345,0,163,45.0,18.79,1,2,29.41,93.89,5,6656
